CustomerID,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
6354342,875.0,nan,male,88.0,4.0,202599.07892326472,2.0,nan,false,69705.96897834158,0
2196311,730.0,Spain,male,49.0,7.0,58647.26744840707,4.0,no,0,192102.3360132654,0
1142157,436.0,FR###,M,52.0,2.0,232696.7476410143,4.0,1,true,140875.42377691658,0
5788109,567.0,FR,male,29.0,8.0,97219.69054195828,2.0,no,0,62535.578037926585,0
2462603,499.0,Germany,M,72.0,8.0,124352.37374668621,4.0,0,1,54241.87568939033,0
1136645,440.0,FR,Male,62.0,6.0,120782.79855919443,3.0,1,0,65098.5861846354,1
2652131,653.0,FR,male,89.0,7.0,212671.46808119002,3.0,yes,false,109731.0231495966,1
2186837,876.0,Spain###,M,62.0,8.0,32569.102164708485,1.0,no,1,92565.47719899754,0
9730829,627.0,France###,Female,60.0,0.0,218921.47501852893,1.0,nan,false,141224.74826655202,0
8845219,857.0,UK,M,62.0,6.0,29184.733572565845,4.0,yes,false,47486.59994981903,0
1053687,529.0,Spain,fem,90.0,9.0,156053.47305535502,3.0,yes,false,109694.53499072863,1
3490272,606.0,UK,M,85.0,2.0,246416.30672647964,2.0,0,1,165199.58334913166,0
7843308,444.0,nan,nan,47.0,5.0,234766.77874510025,4.0,nan,false,24293.80454457858,0
6173395,450.0,UK,fem,40.0,8.0,205395.81865245377,2.0,2,false,14120.170514567455,0
3629137,438.0,FR,Female,48.0,,202500.00859341188,,1,true,107974.21143956493,0
5776415,319.0,Germany,nan,83.0,9.0,175918.61821310318,1.0,2,0,67940.99453235901,0
8208387,552.0,France,M,32.0,10.0,108955.44214594233,4.0,2,true,62535.578037926585,0
7892180,362.0,Germany,nan,73.0,7.0,26646.35153388331,4.0,0,0,62281.842180163,0
4861607,516.0,ger,Female,40.0,1.0,144585.1982940952,2.0,yes,1,133724.47227808757,1
5124390,370.0,Germany,nan,50.0,3.0,60040.058486558686,1.0,yes,true,144966.98956127863,0
3656222,460.0,Germany,fem,68.0,10.0,2179.1692102168804,2.0,1,-1,,1
5434315,428.0,nan,F,64.0,4.0,187399.12094913426,2.0,0,1,142990.64677081615,0
2553744,879.0,FR,male,69.0,9.0,230247.06235236008,1.0,no,1,168453.69302255087,0
5266988,523.0,nan,fem,71.0,5.0,220316.36463652883,,yes,0,44875.9529097155,0
6693014,878.0,FR,Male,54.0,6.0,186904.74858409018,3.0,1,0,195785.7237516025,0
9121485,752.0,nan,M,18.0,10.0,170770.6175225869,3.0,no,false,136666.1049455042,0
6459501,682.0,FR,nan###,85.0,3.0,221627.14662151996,,nan,-1,164095.25405427816,0
8575327,405.0,UK,Female,69.0,3.0,130192.55704783389,1.0,2,nan,70815.68958455755,1
5013582,401.0,FR,male,66.0,4.0,7430.867460689105,4.0,0,1,63698.19015134798,0
3872875,439.0,FR,nan,45.0,8.0,21912.589877296024,1.0,no,1,142218.4956858709,0
2841646,875.0,Germany,M,90.0,8.0,51262.822955064956,2.0,yes,true,17890.053616730904,0
6800545,432.0,ger,male,71.0,0.0,156635.4132361144,1.0,nan,0,195320.9812977359,0
8970564,497.0,FR,F,77.0,4.0,137978.9704256518,3.0,1,true,81062.36053592844,0
9038508,808.0,ger,M,66.0,4.0,55020.02477163068,4.0,1,0,39340.71414383314,1
2596246,377.0,ger,nan,32.0,6.0,167871.31437121748,,nan,0,108189.89239354918,0
9194253,780.0,Spain,Female,86.0,7.0,183262.17109132055,1.0,0,true,157418.60147395695,0
5428622,810.0,Spain,F,60.0,2.0,151759.0247012166,4.0,2,true,173699.21274576493,0
3469930,548.0,France,M,32.0,0.0,205213.9328435117,4.0,yes,true,185754.39015160367,0
1131936,897.0,UK,male,44.0,1.0,87619.05120068933,3.0,2,nan,59952.175509907865,0
9226036,898.0,nan###,nan,73.0,5.0,64569.409929881724,2.0,0,0,70220.79739718675,0
6152030,781.0,Spain,F,42.0,10.0,179173.41581495118,4.0,0,-1,22023.383686239067,0
5842256,470.0,FR,Female,27.0,5.0,213658.36064529244,4.0,2,true,63385.12412797739,0
3469970,315.0,ger,M,,10.0,69921.46432069865,1.0,no,0,53538.53777855221,0
6062581,592.0,nan,male,85.0,4.0,55195.595120584614,,no,true,80008.08407020033,0
6312470,692.0,France,nan,59.0,10.0,14464.363031752553,1.0,0,nan,142808.52146885885,1
3578682,796.0,Spain,male,62.0,4.0,16641.072445513826,3.0,no,-1,45279.94819259408,0
2504900,517.0,Germany,fem,52.0,8.0,103890.23580397843,4.0,no,-1,16803.38658342184,0
9580504,532.0,UK,F,82.0,10.0,70555.28473232553,2.0,nan,false,14693.94413150365,0
6283422,688.0,nan,nan,73.0,6.0,4690.279998098456,4.0,1,false,184396.36773647185,0
5607765,546.0,France,M,22.0,5.0,197125.12392410496,2.0,2,-1,187080.6238275911,0
8157676,350.0,FR,fem,78.0,10.0,32206.198593229125,2.0,1,true,35559.31094073953,0
3380612,313.0,nan,male,43.0,6.0,24307.7045869641,2.0,1,false,72474.85484445826,0
9622587,622.0,ger,F,42.0,2.0,55972.538815714484,,nan,nan,170604.336851996,0
9666712,739.0,FR,Male,29.0,6.0,86862.03135090548,1.0,0,0,65141.63361843286,0
6219574,410.0,FR,nan,34.0,2.0,134720.99025422317,3.0,nan,-1,92565.47719899754,0
6569451,305.0,nan,male###,54.0,7.0,143028.2396731303,,0,true,184957.74575389625,0
5791882,861.0,Germany,F,22.0,9.0,82082.44336603093,,0,nan,74562.5016766848,1
7862758,543.0,Germany,Male,44.0,9.0,135031.73155005617,2.0,1,0,13503.776020288406,0
1995893,746.0,nan,nan,21.0,8.0,221627.14662151996,,yes,-1,120665.60137523245,0
3670492,663.0,nan,F,75.0,2.0,111726.03970384054,3.0,1,-1,92079.95772436153,0
8354421,665.0,nan,male,89.0,6.0,54432.24038758085,3.0,nan,true,10210.524983788375,1
3977299,585.0,UK,Male,61.0,7.0,195304.30010576695,4.0,1,true,113265.50123453452,0
3934317,404.0,UK,nan,69.0,2.0,245267.5752090621,,nan,1,186378.40149004856,0
5537454,311.0,ger,F,18.0,5.0,71824.29210586664,4.0,1,true,67022.61202453484,0
9151168,444.0,Spain,M,65.0,6.0,230666.52345935002,3.0,no,0,69010.81406651979,0
2546064,776.0,FR,Male,89.0,3.0,187023.20271878442,,nan,false,127535.06246648951,1
4240641,413.0,nan,F,79.0,5.0,14599.38165004565,2.0,no,true,197083.08901895044,0
3715548,807.0,UK,M,86.0,6.0,168875.91058448702,2.0,0,true,94821.10950556591,1
1779091,450.0,Spain###,Male,74.0,,78561.37384827464,,1,false,59352.43370877512,1
2706930,355.0,ger,F,20.0,6.0,9983.347918574054,4.0,1,false,62492.36538680682,0
6967520,680.0,FR,male,46.0,10.0,110846.39625721738,4.0,0,nan,196327.81948200933,0
1964795,455.0,Spain###,Male,73.0,0.0,123778.1179793894,2.0,2,-1,56234.00818878166,1
2578458,431.0,FR,Male,63.0,1.0,42559.87415709786,4.0,yes,-1,64032.93119545351,0
9658123,461.0,Germany,nan,34.0,10.0,141129.76957452757,2.0,nan,false,108189.89239354918,0
6981804,573.0,nan,M,60.0,10.0,51771.163628424874,1.0,yes,false,176418.05748775124,0
8583491,375.0,Germany,fem,68.0,0.0,229552.86087585794,2.0,2,false,44100.38123477369,0
1671986,342.0,France,nan,65.0,8.0,90657.29375925357,1.0,0,0,153678.75853992638,0
9526508,848.0,ger,fem,46.0,,1467.8337209913793,,2,nan,64541.59735336172,1
8845772,616.0,nan,F,68.0,6.0,29262.32707165169,1.0,yes,1,97875.88650879284,1
9048056,832.0,Spain,male,53.0,10.0,245552.7043430755,3.0,2,0,190136.30651166575,0
7989875,883.0,FR,M,79.0,6.0,202599.07892326472,4.0,1,1,70809.49441824888,0
9901674,452.0,UK###,Male,28.0,2.0,97551.58491314686,1.0,no,-1,50778.094726323056,0
5008146,535.0,France,fem,33.0,4.0,249512.15891128316,3.0,1,false,64032.93119545351,0
3361331,815.0,ger,M,50.0,1.0,236831.09038199997,3.0,yes,0,46190.40866980957,0
2158343,519.0,ger,M,44.0,4.0,5599.277262680419,4.0,nan,nan,43845.953585993266,1
1541529,608.0,ger,nan,20.0,7.0,156002.7989130942,2.0,nan,false,166369.90123995277,1
5348530,896.0,Spain,M,62.0,9.0,38505.55911558107,3.0,nan,nan,100739.71523969491,0
9283161,475.0,nan,Male,30.0,2.0,147326.14318136487,1.0,no,nan,163717.83336304667,1
6156758,518.0,Germany,nan,29.0,3.0,118395.72491057256,4.0,no,false,93275.95207817171,0
3153548,336.0,France,Female,74.0,7.0,38505.55911558107,1.0,2,false,144796.0946120996,0
9507528,729.0,Spain,M,65.0,1.0,24142.98552946634,2.0,1,0,184957.74575389625,0
1406547,501.0,FR,Female,66.0,0.0,199484.25752272594,4.0,nan,false,16944.744806858533,0
2657583,746.0,Spain,fem###,83.0,2.0,118395.72491057256,3.0,2,-1,192009.94494665082,1
1063014,793.0,FR,male,37.0,1.0,230247.06235236008,1.0,yes,1,149890.33938061335,0
7477006,423.0,FR,nan,67.0,9.0,191527.9585376706,1.0,no,nan,180625.97920076255,0
6910494,363.0,ger,fem,54.0,1.0,248875.15733470675,3.0,2,true,41303.60206882843,0
2235382,542.0,Spain,nan,42.0,3.0,216822.66499312196,3.0,no,-1,118279.57326804935,0
6228298,825.0,Germany,male,22.0,5.0,207661.01811536332,2.0,1,1,148003.67064337782,0
5532889,524.0,FR,male,34.0,9.0,55195.595120584614,2.0,nan,true,179451.88399786575,0
9745386,763.0,UK,nan,22.0,9.0,221264.47841422912,3.0,yes,false,142303.51166496964,0
8775679,591.0,ger,fem,57.0,4.0,197125.12392410496,4.0,1,-1,133724.47227808757,0
4132293,679.0,Germany,F,73.0,3.0,154518.14828423318,3.0,2,nan,103103.74019212925,0
5032371,464.0,Spain,Male,66.0,7.0,117553.8647656218,3.0,2,nan,173754.09897573775,0
3602352,516.0,Germany,Female###,41.0,10.0,164428.23176771944,,0,true,72563.73220317275,1
2531817,573.0,Spain,F,64.0,4.0,152513.60850091494,4.0,1,true,151851.30902702248,0
7767835,350.0,FR,Female,40.0,1.0,64239.521791900734,4.0,yes,true,162865.8227015699,0
3015074,672.0,France,nan,46.0,3.0,118034.48505352174,2.0,nan,false,77238.41579906913,0
6715175,661.0,France,Male,61.0,6.0,152129.10953033285,2.0,no,1,53538.53777855221,0
8745863,865.0,nan,nan,59.0,3.0,209983.10567537398,2.0,0,1,140293.09671663583,1
5720058,312.0,nan,M,88.0,5.0,64239.521791900734,1.0,yes,-1,16174.984010934866,1
7619511,638.0,FR,nan###,72.0,1.0,146612.09698023263,4.0,nan,false,161599.92095696076,0
2802502,900.0,Germany,fem,89.0,8.0,216490.8456216931,,1,1,180625.97920076255,0
2462538,837.0,Spain###,F,86.0,3.0,119623.26165723072,2.0,no,-1,17890.053616730904,1
7379878,387.0,France,nan,49.0,0.0,171948.26402855472,2.0,yes,1,195246.62786097106,0
6745980,339.0,Spain,Male,61.0,2.0,26997.638678043306,2.0,0,0,117986.107200773,0
3026819,602.0,FR,fem,23.0,6.0,195304.30010576695,2.0,nan,false,50922.351616856344,0
6209995,566.0,Germany,F,34.0,9.0,86592.36377530819,2.0,nan,0,199738.20769572773,0
4934053,436.0,UK,nan,86.0,8.0,181456.75233408046,1.0,no,1,59761.41491064298,1
8632749,304.0,Spain,male,61.0,5.0,210173.83282254328,,1,1,88802.04276038826,0
6864075,540.0,Germany,nan,53.0,3.0,179536.13076128118,4.0,no,0,124170.05950929558,0
1732722,460.0,UK,F,37.0,1.0,24237.030777110645,,1,false,87522.89034784929,0
6080692,816.0,France,M,60.0,8.0,156173.2716895253,3.0,2,-1,163717.83336304667,0
7025261,699.0,Spain,M,46.0,,28253.282847445244,4.0,2,true,63986.655729102444,0
9245044,454.0,ger###,Female,27.0,7.0,16411.670638435073,2.0,1,nan,97812.0135749228,0
4875416,383.0,France,F,24.0,6.0,16411.670638435073,3.0,yes,0,97050.30046315075,1
6038460,308.0,Germany,nan,21.0,1.0,178547.2606197048,3.0,0,nan,109731.0231495966,0
8317619,436.0,FR,male,24.0,1.0,216822.66499312196,3.0,2,false,64603.86746032244,0
7038602,454.0,ger,nan,21.0,7.0,14599.38165004565,3.0,yes,false,62758.25668286824,0
5101599,706.0,nan,M,26.0,8.0,151317.86116882207,2.0,no,nan,90562.18564811518,0
2390598,523.0,Spain,Female,31.0,8.0,90188.10425490011,3.0,2,true,79207.95822919469,0
5546925,878.0,nan,nan,72.0,7.0,86862.03135090548,,nan,-1,97560.45385616955,1
5879797,482.0,France,male,71.0,0.0,94083.41830756253,2.0,nan,-1,45638.16725089681,0
4775702,493.0,Spain,male,19.0,4.0,115300.4989440431,3.0,yes,1,199738.20769572773,0
5090284,852.0,Spain,nan,57.0,6.0,61992.958684774945,3.0,0,1,92079.95772436153,0
7770161,694.0,ger,male,26.0,9.0,248701.0786418078,,nan,nan,70220.79739718675,0
7898410,894.0,ger,Male,23.0,5.0,55020.02477163068,1.0,no,0,89176.40720025575,1
3455918,432.0,ger,M,79.0,10.0,173899.0015071969,1.0,2,nan,189865.64534136257,1
9053048,607.0,ger,Male,79.0,,43991.66061139104,,nan,-1,108372.17805541084,0
9093212,840.0,FR,Male,42.0,0.0,133617.8543522443,1.0,2,0,13503.776020288406,0
9699043,307.0,Germany,M,50.0,9.0,245963.33048105435,4.0,0,1,187631.53619318304,0
9547085,468.0,ger,F,88.0,5.0,12618.424427691705,4.0,1,0,93751.70064293963,0
8588173,588.0,France,fem,55.0,3.0,224711.08551326534,4.0,nan,true,147233.6005116061,0
8955229,466.0,Spain,Female,76.0,2.0,204211.85100376906,1.0,2,nan,83737.59382711121,0
8110928,642.0,nan,nan,85.0,3.0,211332.2290928075,4.0,1,0,124408.65257330671,0
4730370,795.0,ger,fem,42.0,7.0,143355.66982111777,4.0,0,1,147083.6862292023,0
4688173,443.0,France,fem,78.0,10.0,18035.229402909692,1.0,nan,1,45475.50671903064,0
7705836,711.0,FR,fem,26.0,5.0,195438.0775449859,,0,true,75530.64227906728,0
9009806,886.0,France,fem,70.0,8.0,37320.46431163771,2.0,nan,true,127535.06246648951,0
2980407,755.0,nan,M,47.0,4.0,247688.53597643322,4.0,yes,-1,175360.11098443237,0
7143192,600.0,nan,fem,54.0,10.0,81434.23253274846,1.0,2,true,127164.15041703054,0
4277746,344.0,France,Female,41.0,8.0,232301.24622358006,2.0,no,true,170785.08916225252,0
1801125,315.0,FR,nan,81.0,3.0,230559.1197632156,2.0,nan,-1,39940.086560904834,0
3386537,876.0,nan,F,66.0,,15564.945140717267,3.0,no,true,97789.76916674974,0
3998778,658.0,FR,M,40.0,3.0,74332.82689507875,2.0,nan,false,157444.45991108307,1
3693695,559.0,Spain,fem,43.0,5.0,54791.08711505093,4.0,0,false,59464.13908963987,1
2768693,421.0,ger,male,66.0,9.0,182306.73251940313,,no,false,71235.55513383436,0
6254230,529.0,nan,nan,66.0,10.0,82262.84073006434,4.0,no,true,37549.42164597474,1
4856600,410.0,France,M,31.0,6.0,231091.10289335749,3.0,nan,1,179557.53232227408,1
1101894,891.0,Germany,F,33.0,1.0,83556.72509447101,2.0,no,1,188465.27993349842,0
2408277,544.0,Germany,fem,45.0,3.0,114630.24246251305,3.0,yes,-1,173754.09897573775,1
7188753,689.0,UK,Male,21.0,7.0,134653.57125849038,4.0,yes,1,130747.86607934997,1
4567945,690.0,Spain,M,27.0,8.0,19225.562908709915,4.0,nan,1,175360.11098443237,0
4666569,626.0,Germany,nan,68.0,4.0,50962.03261226059,4.0,0,-1,33104.91850937925,0
4229112,513.0,Spain,nan,50.0,5.0,103890.23580397843,,nan,false,148418.15862352552,0
2048966,665.0,ger,male,49.0,9.0,191997.7440764051,4.0,no,-1,115837.62962654902,0
8820783,380.0,UK,nan,65.0,,55157.57015739426,4.0,0,1,145998.54526223167,1
8875889,374.0,Spain,M,47.0,6.0,100425.9663047814,2.0,0,1,79011.6948565446,0
5216794,825.0,FR,Male,34.0,6.0,110268.92060143755,,0,-1,28344.469986850618,0
3089632,801.0,FR,M,21.0,2.0,80324.2796494053,2.0,yes,true,172908.9974748583,0
8834112,777.0,UK,male,46.0,1.0,106077.20052604089,3.0,yes,1,67022.61202453484,0
5799412,670.0,FR,F,61.0,9.0,179536.13076128118,1.0,2,1,159707.72957095582,0
8729578,563.0,nan,male,54.0,7.0,134957.3307170907,2.0,nan,-1,100984.2714257245,0
1312579,562.0,FR,F,45.0,8.0,14268.240292439226,,no,nan,189865.64534136257,1
7807040,408.0,FR,male,52.0,10.0,87732.27216002603,2.0,nan,1,45004.1280813968,0
7355421,605.0,FR,Female,25.0,7.0,215110.78375842338,1.0,1,nan,100763.75125865045,1
2563825,498.0,FR,M,39.0,7.0,42559.87415709786,2.0,yes,true,134219.6928950102,1
4518920,524.0,nan,nan,19.0,1.0,73980.23231787249,1.0,nan,true,31332.886149733407,1
5028604,483.0,FR,M,72.0,10.0,70555.28473232553,,nan,-1,62492.36538680682,0
8433980,329.0,FR,Male,56.0,3.0,141129.76957452757,2.0,1,0,107974.21143956493,0
2524631,397.0,ger,Female,72.0,5.0,124352.37374668621,,no,false,120905.50938180233,0
6224369,637.0,nan,Male,74.0,7.0,218194.38880134502,,no,true,80532.94878502257,1
5961914,564.0,FR,M,47.0,1.0,61843.53798060771,3.0,yes,true,126880.48660861868,0
8595853,648.0,Spain,Male,27.0,,22434.400266492154,3.0,1,false,115572.18934123886,0
8650961,842.0,UK,F,58.0,7.0,62764.78670091765,2.0,nan,-1,70116.45989552706,0
1906395,755.0,ger,Female,19.0,0.0,167055.2719712401,2.0,0,1,97552.14086263457,0
2944606,386.0,nan,nan,73.0,10.0,4166.960147088588,,0,-1,132140.05431143282,0
9288515,361.0,Germany,male,30.0,5.0,192531.55024952252,3.0,nan,0,139625.34229317878,0
5805028,685.0,France,F,62.0,7.0,156514.30093690494,2.0,yes,nan,172908.9974748583,0
1970278,757.0,nan,fem###,35.0,7.0,83734.30028552042,2.0,1,0,119934.49786558971,0
9884527,884.0,UK,male,76.0,,95465.88988709182,2.0,yes,false,155050.4193979172,0
6271513,567.0,ger,Male,47.0,10.0,205111.24000501234,3.0,0,nan,182765.06930086642,0
6005231,644.0,FR,M,52.0,6.0,152941.2524868524,2.0,no,0,173490.86742504736,0
3948134,376.0,ger,F,48.0,6.0,119623.26165723072,,yes,0,157751.81198900932,1
2347203,663.0,France,Female,79.0,10.0,235082.145494117,2.0,0,false,83767.351431679,0
7666781,312.0,France,male,42.0,9.0,175155.99973110107,4.0,no,false,175842.6058126901,0
9855197,434.0,nan,fem,81.0,10.0,236504.23345480967,1.0,nan,false,195785.7237516025,0
2187018,602.0,FR,F,18.0,,103890.23580397843,,yes,false,131486.03475599724,0
6097579,695.0,FR,nan,86.0,8.0,87241.7973911993,2.0,yes,false,142990.64677081615,0
8411979,377.0,Spain,nan,61.0,1.0,197187.05145446036,4.0,0,true,171494.11165432163,0
3267357,716.0,France###,M,41.0,0.0,186904.74858409018,3.0,0,nan,54241.87568939033,1
2799971,540.0,FR,Female,56.0,,184276.8449550204,,no,nan,109654.2703624591,0
1573881,349.0,France,Female,34.0,1.0,181205.35497087726,,2,1,71450.33914282342,0
7296665,682.0,Spain,male,28.0,2.0,241091.04987841423,2.0,no,false,138425.3829937998,0
6893868,673.0,Germany,F,40.0,8.0,148488.4358025947,3.0,yes,1,94821.10950556591,0
8609387,504.0,France,F,59.0,9.0,110268.92060143755,2.0,yes,0,,0
6252807,787.0,Spain,Female,48.0,6.0,115972.41694822736,4.0,yes,true,132140.05431143282,1
4878551,679.0,Spain,nan,63.0,4.0,150665.106670869,1.0,nan,false,69705.96897834158,0
4301394,609.0,UK,Male,61.0,4.0,165835.81788683689,3.0,0,nan,70220.79739718675,0
3827364,673.0,Spain,Female,51.0,5.0,133617.8543522443,1.0,yes,true,176826.96243130474,0
4354513,890.0,ger,M,25.0,1.0,128239.13042465487,4.0,yes,-1,119934.49786558971,0
2613560,340.0,nan,F,26.0,0.0,29491.483309758896,,no,1,71235.55513383436,0
3293673,831.0,FR,nan,81.0,10.0,201564.13655235374,4.0,0,nan,60200.99936907755,0
4475488,820.0,France,male,75.0,0.0,97931.76835586823,1.0,no,nan,152510.91275301314,0
4020745,451.0,nan,F,73.0,2.0,211302.4032307716,3.0,2,nan,92373.03520339767,1
5644068,610.0,ger,nan,26.0,0.0,51696.54777978674,2.0,no,false,184959.2047780167,0
4302923,592.0,France,Female,35.0,8.0,160867.07376259007,1.0,no,1,65587.8824245907,1
6643893,896.0,nan,M,66.0,9.0,142346.577955509,3.0,2,1,151513.60590246704,0
4195741,411.0,ger,Male,84.0,4.0,195246.56566049252,1.0,no,-1,152510.91275301314,0
9605094,410.0,FR,nan,21.0,8.0,221322.43508771915,,yes,1,154338.3815556613,0
9815496,473.0,Spain,nan,45.0,4.0,,,yes,0,65655.00336727439,1
1835988,600.0,nan,F,21.0,0.0,26671.008727238266,2.0,1,1,56614.19244255412,1
6104459,814.0,nan,Female,76.0,10.0,121510.93151551762,,0,-1,110261.90743450595,0
9103670,519.0,France,fem,81.0,,249512.15891128316,4.0,yes,-1,45279.94819259408,1
1550428,469.0,Spain,Female,44.0,6.0,88013.150652275,2.0,nan,nan,130488.86566077684,0
3089706,616.0,UK,Female,,6.0,21363.54973224358,1.0,0,false,61734.93714998508,0
5305665,511.0,FR,M,45.0,3.0,82262.84073006434,4.0,no,0,157418.60147395695,1
3889190,551.0,France,Female###,67.0,2.0,202599.07892326472,3.0,1,1,62535.578037926585,0
9785780,422.0,Germany,nan,52.0,0.0,64333.4300348011,1.0,nan,nan,151696.95186042695,0
8751938,511.0,Germany###,Female,48.0,6.0,230559.1197632156,,yes,-1,145643.43852085152,1
8660678,383.0,Germany,Female,80.0,4.0,98511.12246688436,1.0,nan,-1,194153.3497198524,0
1255658,814.0,FR,F,30.0,9.0,156002.7989130942,,no,1,14120.170514567455,1
2730283,363.0,Germany###,Female,48.0,0.0,173044.00871397887,4.0,1,1,56897.67723965564,0
7395300,616.0,nan,M,25.0,0.0,191122.82124522806,4.0,nan,false,45279.94819259408,0
6029792,644.0,UK,fem,27.0,2.0,100707.26236181201,4.0,no,false,63122.99311592652,0
7389690,541.0,France###,F,64.0,2.0,51021.29740830635,2.0,0,0,100116.3411345719,0
7766174,435.0,UK,nan,67.0,1.0,5206.3807598393405,,no,false,63385.12412797739,1
1751993,545.0,UK,fem,20.0,7.0,14464.363031752553,1.0,no,false,79645.32079020306,1
1828282,739.0,UK,Female,57.0,,47287.51008876411,1.0,no,true,114822.0996001715,0
9860369,343.0,nan,Male,41.0,7.0,103738.09289066454,1.0,1,1,192102.3360132654,0
7615920,852.0,Germany,fem,33.0,5.0,168707.85235170418,2.0,nan,false,126902.9561340734,0
8313367,387.0,UK,M,63.0,4.0,193651.70533624175,2.0,no,true,111243.93470772411,0
8359659,526.0,UK,Male,24.0,5.0,115956.48329816482,,1,true,152510.91275301314,0
8663998,589.0,France,M,74.0,0.0,225282.15201843294,2.0,1,nan,191705.35732551184,0
6465513,720.0,nan,nan,,1.0,209624.24258223368,4.0,2,false,71450.33914282342,0
1317942,365.0,FR,Male,18.0,6.0,199382.18238185227,1.0,no,-1,142808.52146885885,1
4894456,549.0,Spain,Female,26.0,0.0,163176.2152279361,4.0,yes,false,39017.75974993392,0
1337462,339.0,nan,Male,43.0,7.0,170090.8945718395,2.0,1,false,89194.0734351861,0
6609210,397.0,ger,nan,29.0,2.0,3109.0916567206305,1.0,no,1,59952.175509907865,0
4928207,604.0,Germany,fem,79.0,3.0,32168.801578145445,3.0,yes,-1,91542.58849731984,0
9810381,754.0,ger###,Male,27.0,6.0,60996.486387597746,4.0,0,nan,75827.27488837496,1
3430630,889.0,Spain,M,30.0,9.0,83734.30028552042,3.0,yes,0,35764.97795786391,0
5563167,599.0,FR,Female,42.0,6.0,236831.09038199997,,1,false,133965.90074595105,0
8463131,497.0,nan,M,85.0,1.0,61458.81374532408,4.0,1,false,179666.3877431196,0
3795126,786.0,FR,Female,55.0,4.0,142346.577955509,1.0,1,1,117895.38893325787,0
8614896,404.0,Spain,fem,44.0,7.0,241091.04987841423,1.0,nan,0,197318.810493664,0
6562632,699.0,ger,male,33.0,8.0,121199.93259037774,3.0,2,true,197318.810493664,0
7398905,775.0,nan,F,53.0,4.0,18318.561603696824,1.0,yes,-1,92373.03520339767,0
6345708,420.0,Germany,fem,43.0,1.0,101370.4742947781,4.0,nan,0,61393.25237506932,0
5266399,375.0,France,nan,83.0,3.0,76099.69492263999,2.0,no,nan,87522.89034784929,1
3727364,610.0,UK,fem,84.0,10.0,228759.79090374187,2.0,no,false,55444.64372570179,0
9476201,410.0,FR,F,63.0,4.0,75017.262664934,1.0,1,true,126902.9561340734,1
6582266,816.0,Spain,M###,50.0,5.0,147351.23370313787,,yes,1,188465.27993349842,1
1902473,495.0,nan,fem,34.0,,196458.01800848692,4.0,nan,false,138429.3820460428,0
1126202,396.0,ger,Female,51.0,5.0,80932.93576422092,,0,1,113670.89867523132,0
9507150,757.0,Germany,Male,34.0,,4166.960147088588,3.0,yes,-1,92079.95772436153,1
2417158,528.0,ger,fem,86.0,0.0,175094.84715115954,1.0,no,1,90562.18564811518,0
2835932,466.0,Germany,F,50.0,5.0,111321.8253723948,3.0,1,0,111087.71624263051,0
3672762,306.0,nan,fem,49.0,10.0,119623.26165723072,,yes,0,110787.65738313644,0
4716434,470.0,France,M,88.0,9.0,108479.68836919645,4.0,2,-1,107974.21143956493,0
1455433,658.0,France,M,59.0,0.0,242836.9963188027,,1,-1,184957.74575389625,0
9478748,493.0,UK,M,43.0,4.0,63725.22801020789,2.0,2,-1,122326.88738406193,0
2515554,567.0,Spain,Female,64.0,10.0,4585.489739046989,,nan,0,150408.4307354376,0
2584645,317.0,Spain,nan,85.0,6.0,197125.12392410496,,1,false,127164.15041703054,1
4230786,652.0,Germany,nan,87.0,7.0,172424.08270610418,,no,0,157751.81198900932,0
5676103,347.0,Germany,fem,38.0,10.0,6572.118369899737,,0,nan,70220.79739718675,0
4416403,762.0,Germany,M,50.0,10.0,182700.5829447119,4.0,yes,1,157751.81198900932,0
8639214,654.0,Germany,male###,59.0,4.0,112894.11339597502,1.0,nan,-1,93751.70064293963,0
8690115,456.0,UK,Male,32.0,1.0,206803.7742922014,4.0,yes,true,70530.24380929966,0
4621420,364.0,nan,nan,30.0,2.0,120371.35345192635,3.0,1,0,131613.70170615817,0
4943439,869.0,nan,M,55.0,,93199.79541005666,2.0,nan,true,111087.71624263051,0
2251661,606.0,France,nan,87.0,6.0,114630.24246251305,1.0,0,false,100763.75125865045,0
2114100,635.0,Spain,Female,28.0,9.0,22119.82966214093,2.0,0,0,150510.01466420264,0
8816184,419.0,UK,Male,71.0,3.0,188332.0630623444,2.0,nan,false,158837.22628815178,0
2509390,702.0,Spain,Male,22.0,0.0,136350.64125599706,1.0,no,false,126436.08927668908,0
3007878,866.0,FR,F,56.0,2.0,230666.52345935002,1.0,2,0,194912.32966298945,0
5712037,394.0,Spain,M,29.0,9.0,5000.8039785142955,3.0,yes,0,191705.35732551184,0
9704225,412.0,Spain,M,85.0,1.0,48542.316846962254,4.0,1,false,134219.6928950102,0
8228840,727.0,ger,fem,40.0,8.0,64936.22945073238,1.0,0,nan,197510.5575235042,0
2804053,838.0,ger,Female,90.0,0.0,118034.48505352174,3.0,yes,nan,145640.11808866044,0
7281328,300.0,UK,male,75.0,8.0,26997.638678043306,,yes,-1,194153.3497198524,0
5470756,510.0,FR,fem,62.0,9.0,164874.66760091702,1.0,yes,0,192102.3360132654,0
9480171,878.0,Germany,male,89.0,4.0,187399.12094913426,4.0,nan,nan,161742.3656295171,0
